index,x,y,z,maintype,celltype,leiden
x2_52_0_2_bc0650,0.2251662,12.636956,4.0853143,Astrocytes,Astro,1
x2_52_0_2_bc0651,-0.40132895,13.194094,3.629245,Astrocytes,Astro,1
x2_52_0_2_bc0652,11.345064,3.0366406,1.9630674,Microglia,Micro_2,0
x2_52_0_2_bc0653,0.48531657,13.8065605,2.8243144,Astrocytes,Astro,1
x2_52_0_2_bc0655,10.206719,3.3938565,1.1667926,Microglia,Micro_2,0
x2_52_0_2_bc0656,0.28177336,13.355127,2.6233888,Astrocytes,Astro,1
x2_52_0_2_bc0657,0.68334055,13.009741,2.6711798,Astrocytes,Astro,1
x2_52_0_2_bc0658,1.4281582,1.4379659,10.692456,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0659,9.491283,2.7708037,1.1352658,nan,nan,0
x2_52_0_2_bc0660,1.3181735,0.8300089,10.270735,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0661,10.203792,2.5999193,1.9936182,nan,nan,0
x2_52_0_2_bc0662,0.16043326,13.70506,3.8083296,Astrocytes,Astro,1
x2_52_0_2_bc0663,0.41396365,12.557653,4.0200124,Astrocytes,Astro,1
x2_52_0_2_bc0664,0.5702626,13.659186,2.5581899,Astrocytes,Astro,1
x2_52_0_2_bc0665,1.6592481,-0.9744459,10.37469,Oligodendrocytes,Olig_2,13
x2_52_0_2_bc0666,0.8018846,5.860109,5.4872108,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0667,1.3226736,-0.82355696,0.18581203,nan,nan,36
x2_52_0_2_bc0668,-0.38709635,13.039033,3.693203,Astrocytes,Astro,1
x2_52_0_2_bc0669,-0.20851284,5.2834897,6.3295174,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0670,-0.35884276,5.3592463,4.9643483,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0671,-0.48084658,12.862655,2.3542037,Astrocytes,Astro,1
x2_52_0_2_bc0672,11.15293,2.7771325,1.5059927,Microglia,Micro_2,0
x2_52_0_2_bc0673,1.3321608,13.639863,2.6926894,Astrocytes,Astro,1
x2_52_0_2_bc0674,9.313656,3.6774263,2.5027869,nan,nan,29
x2_52_0_2_bc0675,10.541128,1.6531603,0.84081036,Microglia,Micro_2,0
x2_52_0_2_bc0676,0.13809627,13.240054,4.269956,Astrocytes,Astro,1
x2_52_0_2_bc0677,10.819075,3.9539027,1.895227,Microglia,Micro_2,0
x2_52_0_2_bc0678,1.9352157,0.42748508,0.9869782,nan,nan,20
x2_52_0_2_bc0679,1.5046589,-0.9963308,10.608585,Oligodendrocytes,Olig_2,13
x2_52_0_2_bc0680,-0.30178854,13.177236,3.2389228,Astrocytes,Astro,1
x2_52_0_2_bc0682,-0.16929406,5.2248926,5.616792,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0683,5.5245056,3.0717149,7.0701656,Oligodendrocytes,OPC_2,10
x2_52_0_2_bc0684,0.32017103,13.290595,4.1191835,Astrocytes,Astro,1
x2_52_0_2_bc0685,-1.516999,0.59712934,10.343322,Oligodendrocytes,Olig_3,17
x2_52_0_2_bc0686,1.6825356,6.086456,4.7358565,nan,nan,18
x2_52_0_2_bc0687,0.23633747,13.875206,2.5784004,Astrocytes,Astro,1
x2_52_0_2_bc0688,10.047306,0.8460564,3.1721892,Microglia,Micro_1,0
x2_52_0_2_bc0689,0.29715002,13.346494,4.2364583,Astrocytes,Astro,1
x2_52_0_2_bc0690,10.177892,2.3625898,1.6454765,Microglia,Micro_2,0
x2_52_0_2_bc0691,0.2920767,13.49101,3.4222047,Astrocytes,Astro,1
x2_52_0_2_bc0692,-0.5473364,12.491767,2.2193415,Astrocytes,Astro,1
x2_52_0_2_bc0693,-0.12743881,5.0539865,5.4501925,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0694,1.590414,6.091538,4.6415124,nan,nan,18
x2_52_0_2_bc0695,10.547303,1.8904533,0.46256888,Microglia,Micro_2,0
x2_52_0_2_bc0696,2.043148,1.0749495,11.283413,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0697,11.56411,3.1796112,1.4176984,Microglia,Micro_2,0
x2_52_0_2_bc0698,0.62575155,13.708999,3.9260137,Astrocytes,Astro,1
x2_52_0_2_bc0699,-1.4520081,12.813534,4.459579,Astrocytes,Astro,1
x2_52_0_2_bc0700,2.171047,1.0859675,10.955583,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0701,10.3966875,2.6209803,2.1740997,Microglia,Micro_2,0
x2_52_0_2_bc0703,11.193532,1.8454907,0.78602874,Microglia,Micro_2,0
x2_52_0_2_bc0704,11.277816,2.7242289,1.0413052,Microglia,Micro_2,0
x2_52_0_2_bc0705,-0.59721166,5.3708277,5.365698,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0706,1.2836756,13.094358,3.7373178,Astrocytes,Astro,1
x2_52_0_2_bc0708,0.941322,0.71319854,10.660923,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0709,1.4241331,13.276346,3.8851063,Astrocytes,Astro,1
x2_52_0_2_bc0710,11.142066,3.171345,0.8533918,Microglia,Micro_2,0
x2_52_0_2_bc0711,-3.2790322,3.9251251,6.4521646,nan,nan,27
x2_52_0_2_bc0712,-0.8463598,13.042723,3.6079302,Astrocytes,Astro,1
x2_52_0_2_bc0713,11.550769,2.6224205,1.6563084,Microglia,Micro_2,0
x2_52_0_2_bc0714,-0.5945398,13.890148,3.284989,Astrocytes,Astro,1
x2_52_0_2_bc0715,-0.40025127,5.025426,5.338652,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0716,10.155972,0.92830867,2.6540794,Microglia,Micro_1,0
x2_52_0_2_bc0717,-0.2567366,5.1734166,6.748513,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0718,1.8121428,6.077458,4.827503,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0719,-2.2484536,10.64544,3.2167196,Astrocytes,Astro,21
x2_52_0_2_bc0720,9.880109,2.324627,1.9030508,Microglia,Micro_2,0
x2_52_0_2_bc0721,-0.11658755,13.553509,2.5799983,Astrocytes,Astro,1
x2_52_0_2_bc0722,11.462449,2.393993,0.43903568,Microglia,Micro_2,0
x2_52_0_2_bc0723,-0.5353073,13.571505,3.0771308,Astrocytes,Astro,1
x2_52_0_2_bc0724,0.48651612,13.317523,2.860003,Astrocytes,Astro,1
x2_52_0_2_bc0725,5.0664816,2.8795984,8.330011,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0726,9.957888,3.1579208,0.32862318,Microglia,Micro_2,0
x2_52_0_2_bc0727,1.5657114,-0.22648153,10.587336,nan,nan,2
x2_52_0_2_bc0729,-0.6781285,13.120946,4.50832,Astrocytes,Astro,1
x2_52_0_2_bc0730,11.036775,2.5919912,1.5671861,Microglia,Micro_2,0
x2_52_0_2_bc0731,0.031240402,5.4722047,5.9438624,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0732,2.1239693,0.8198287,10.869732,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0733,10.617657,3.2713175,0.5310442,Microglia,Micro_2,0
x2_52_0_2_bc0734,1.904138,6.063452,4.710075,nan,nan,18
x2_52_0_2_bc0735,0.82087564,13.312758,3.3966517,Astrocytes,Astro,1
x2_52_0_2_bc0736,-0.6608452,6.286381,6.194032,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0737,9.695188,2.1156402,1.6106278,Microglia,Micro_2,0
x2_52_0_2_bc0738,11.038026,2.9428015,1.5074139,Microglia,Micro_2,0
x2_52_0_2_bc0739,10.27982,3.422476,1.6221924,Microglia,Micro_2,0
x2_52_0_2_bc0740,1.2407249,13.536148,3.8801723,Astrocytes,Astro,1
x2_52_0_2_bc0741,1.5855376,-0.46391326,10.84837,Oligodendrocytes,Olig_2,2
x2_52_0_2_bc0742,1.0007136,5.8545623,4.490338,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0743,1.1522065,5.915115,5.0954638,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0744,-0.3079986,14.3751545,3.5443878,Astrocytes,Astro,1
x2_52_0_2_bc0745,9.427831,3.2689276,1.0985305,Microglia,Micro_2,0
x2_52_0_2_bc0746,10.086049,1.4751105,2.560089,Microglia,Micro_2,0
x2_52_0_2_bc0747,1.1524872,1.1667107,11.113425,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0748,-1.3930298,4.110887,0.6967874,nan,nan,25
x2_52_0_2_bc0749,-1.2376065,13.205747,3.2285008,Astrocytes,Astro,1
x2_52_0_2_bc0750,10.393953,2.9426725,0.7723263,nan,nan,0
x2_52_0_2_bc0751,7.4619865,6.622335,8.854384,Macrophages,Macrophage,22
x2_52_0_2_bc0752,0.11429329,13.041721,2.4575202,Astrocytes,Astro,1
x2_52_0_2_bc0753,-0.11505507,13.396339,4.1931705,Astrocytes,Astro,1
x2_52_0_2_bc0754,10.935705,2.9665468,2.3848243,Microglia,Micro_2,0
x2_52_0_2_bc0755,1.1029065,13.907547,3.0461345,nan,nan,1
x2_52_0_2_bc0756,0.07975938,13.380623,2.174462,Astrocytes,Astro,1
x2_52_0_2_bc0757,-0.36415207,5.114132,6.94171,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0758,-0.40915674,9.905697,4.239951,Oligodendrocytes,Olig_5,16
x2_52_0_2_bc0759,1.6733996,1.1823981,10.828071,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0760,-5.4793253,7.6906877,3.1848402,nan,nan,15
x2_52_0_2_bc0761,11.301199,3.6671565,1.2192883,Microglia,Micro_2,0
x2_52_0_2_bc0762,1.7036345,0.52678406,11.126623,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0763,0.04836476,12.114055,4.414274,nan,nan,1
x2_52_0_2_bc0764,0.107796684,-1.2220598,-1.9293244,nan,nan,11
x2_52_0_2_bc0765,0.6680711,13.905129,4.2612357,Astrocytes,Astro,1
x2_52_0_2_bc0766,-0.9427407,-0.85614145,-1.4778645,nan,nan,11
x2_52_0_2_bc0767,11.513848,3.1837084,1.3246323,Microglia,Micro_2,0
x2_52_0_2_bc0768,-0.5106976,13.240946,2.6319962,Astrocytes,Astro,1
x2_52_0_2_bc0769,10.1931715,1.1078136,3.0749469,Microglia,Micro_1,0
x2_52_0_2_bc0770,10.757028,3.7019107,1.4117315,Microglia,Micro_2,0
x2_52_0_2_bc0771,10.186295,1.82181,1.5993661,Microglia,Micro_2,0
x2_52_0_2_bc0772,1.3885013,5.8623314,5.251757,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0773,11.2888,2.9472508,0.5659831,Microglia,Micro_2,0
x2_52_0_2_bc0774,1.244609,14.006679,3.1607985,Astrocytes,Astro,1
x2_52_0_2_bc0775,1.6555784,0.81445926,-1.5590122,Excitatory,ExcL5_3,9
x2_52_0_2_bc0776,5.426675,3.3531861,8.047156,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0777,5.8462586,3.0998495,7.9708724,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0778,10.67789,2.6807508,2.1542344,Microglia,Micro_1,0
x2_52_0_2_bc0779,-1.4202182,11.772133,2.91608,Astrocytes,Astro,21
x2_52_0_2_bc0780,0.27214104,0.80258274,10.465806,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0781,-0.48009858,4.7678323,4.8408494,nan,nan,4
x2_52_0_2_bc0782,10.227736,2.4056702,0.54471684,Microglia,Micro_2,0
x2_52_0_2_bc0783,-1.2935449,11.040793,2.3966725,Astrocytes,Astro,21
x2_52_0_2_bc0784,-1.2344879,11.737184,3.204478,Astrocytes,Astro,21
x2_52_0_2_bc0785,-0.33017507,12.51836,1.9541537,Astrocytes,Astro,1
x2_52_0_2_bc0786,9.747256,3.4883475,2.5923858,nan,nan,0
x2_52_0_2_bc0787,-0.53223723,0.5074356,10.874589,Oligodendrocytes,Olig_3,2
x2_52_0_2_bc0788,0.6726276,13.335033,2.6479862,Astrocytes,Astro,1
x2_52_0_2_bc0789,0.45638376,13.477056,3.9838336,Astrocytes,Astro,1
x2_52_0_2_bc0790,1.5622075,6.196411,4.7039704,nan,nan,18
x2_52_0_2_bc0791,-0.9333839,13.200817,3.665633,Astrocytes,Astro,1
x2_52_0_2_bc0792,11.121803,2.042257,0.8024378,Microglia,Micro_2,0
x2_52_0_2_bc0793,1.201373,0.27697593,9.991541,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0794,-0.37060648,13.538486,4.23947,Astrocytes,Astro,1
x2_52_0_2_bc0795,-0.8419037,-0.7616992,-2.4484448,nan,nan,11
x2_52_0_2_bc0796,0.2816896,13.248791,2.575476,Astrocytes,Astro,1
x2_52_0_2_bc0797,5.5490756,3.0051124,8.779117,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0798,10.637653,2.6728795,0.4779187,Microglia,Micro_2,0
x2_52_0_2_bc0799,-1.5673134,12.484249,4.071579,Astrocytes,Astro,1
x2_52_0_2_bc0800,0.71587586,0.07416695,10.9426155,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0801,1.888598,13.432753,2.627783,Astrocytes,Astro,1
x2_52_0_2_bc0802,5.5311522,3.1526911,7.630604,nan,nan,10
x2_52_0_2_bc0803,0.9172538,14.09079,3.14054,Astrocytes,Astro,1
x2_52_0_2_bc0804,0.8205054,13.112159,2.0208116,Astrocytes,Astro,1
x2_52_0_2_bc0805,-0.3064853,5.060791,4.418093,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0806,11.436702,2.1116722,1.3507638,Microglia,Micro_2,0
x2_52_0_2_bc0807,0.7113298,1.704467,11.003146,Oligodendrocytes,Olig_5,16
x2_52_0_2_bc0808,-0.21568385,0.34975672,10.895548,nan,nan,2
x2_52_0_2_bc0809,-0.29608136,5.475876,4.597675,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0810,-0.27240178,5.352567,7.0970387,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0811,0.7071891,13.2839,3.8611872,Astrocytes,Astro,1
x2_52_0_2_bc0812,10.075674,3.0141017,2.2056193,nan,nan,0
x2_52_0_2_bc0813,0.9188148,5.74368,5.445795,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0814,10.119984,2.9868782,0.46074715,nan,nan,0
x2_52_0_2_bc0815,1.0175177,5.694539,5.0386705,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0816,9.351985,2.441888,1.6399838,Microglia,Micro_2,0
x2_52_0_2_bc0817,10.742469,2.1915777,1.0128856,nan,nan,0
x2_52_0_2_bc0818,-0.46800554,5.3954163,6.650172,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0819,9.510298,3.1734657,2.4177008,Microglia,Micro_2,0
x2_52_0_2_bc0820,-0.73507136,13.200727,4.410786,Astrocytes,Astro,1
x2_52_0_2_bc0821,11.220904,1.4356894,1.3593138,Microglia,Micro_2,0
x2_52_0_2_bc0822,10.745837,1.9729728,1.0929959,Microglia,Micro_2,0
x2_52_0_2_bc0823,1.275771,-1.5621023,10.309787,nan,nan,13
x2_52_0_2_bc0824,-0.43310532,4.9885626,6.357555,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0825,-1.2707251,13.467923,4.3193564,Astrocytes,Astro,1
x2_52_0_2_bc0826,-0.07272187,13.711336,4.6575947,Astrocytes,Astro,1
x2_52_0_2_bc0827,10.585839,3.0958905,0.54799473,Microglia,Micro_2,0
x2_52_0_2_bc0828,5.359319,3.1745005,8.584301,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0829,11.647545,3.4401789,1.2360544,Microglia,Micro_2,0
x2_52_0_2_bc0830,0.06438559,13.632605,4.547858,Astrocytes,Astro,1
x2_52_0_2_bc0831,9.570796,1.9151626,1.393087,Microglia,Micro_2,0
x2_52_0_2_bc0832,11.317059,3.6725252,0.7540651,Microglia,Micro_2,0
x2_52_0_2_bc0833,0.34653154,11.947771,3.0739326,nan,nan,1
x2_52_0_2_bc0834,10.702682,3.7382278,1.3419844,nan,nan,0
x2_52_0_2_bc0835,9.32078,2.1343,0.90676117,Microglia,Micro_2,0
x2_52_0_2_bc0836,11.543096,2.4084487,1.8630627,Microglia,Micro_2,0
x2_52_0_2_bc0837,-1.4046757,0.5791895,10.704328,Oligodendrocytes,Olig_3,17
x2_52_0_2_bc0838,-0.1706985,14.025357,4.3936553,Astrocytes,Astro,1
x2_52_0_2_bc0840,-2.6767972,4.532412,5.851203,nan,nan,27
x2_52_0_2_bc0841,-0.51005566,12.613564,4.1469345,Astrocytes,Astro,1
x2_52_0_2_bc0842,-0.37311074,5.7648497,6.9211683,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0844,0.9131297,0.85061204,10.13758,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0845,-0.06331359,13.173349,2.5578394,Astrocytes,Astro,1
x2_52_0_2_bc0846,0.95563054,13.351586,3.6788588,Astrocytes,Astro,1
x2_52_0_2_bc0847,10.649629,2.7768483,0.6951942,Microglia,Micro_2,0
x2_52_0_2_bc0848,10.348528,2.9101818,2.056832,Microglia,Micro_2,0
x2_52_0_2_bc0849,-0.5433151,5.194709,6.7602386,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0850,9.75112,3.323957,1.6510214,Microglia,Micro_2,0
x2_52_0_2_bc0851,1.8060368,1.1242408,10.465721,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0852,10.107247,2.0541296,0.91987497,Microglia,Micro_2,0
x2_52_0_2_bc0853,10.693986,2.112508,1.9231504,Microglia,Micro_2,0
x2_52_0_2_bc0854,-0.0069692074,0.7463796,11.388148,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0855,-1.1014395,13.070852,2.3896816,Astrocytes,Astro,1
x2_52_0_2_bc0856,-0.3754657,12.948323,4.039032,Astrocytes,Astro,1
x2_52_0_2_bc0857,10.39714,2.602941,0.75926167,Microglia,Micro_2,0
x2_52_0_2_bc0858,-0.33174393,5.3403835,7.128825,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0859,-0.15697487,0.90735376,11.146878,nan,nan,2
x2_52_0_2_bc0860,10.919795,3.5364115,1.4044193,Microglia,Micro_2,0
x2_52_0_2_bc0861,10.154848,2.1077852,1.3300896,nan,nan,0
x2_52_0_2_bc0862,10.646017,2.4443717,0.6807209,nan,nan,0
x2_52_0_2_bc0863,-0.35433674,12.650738,4.4425716,Astrocytes,Astro,1
x2_52_0_2_bc0864,11.876165,2.792516,1.0226115,Microglia,Micro_2,0
x2_52_0_2_bc0865,10.424673,3.5054307,2.4112623,nan,nan,0
x2_52_0_2_bc0866,10.702455,3.8561015,0.3324312,Microglia,Micro_2,0
x2_52_0_2_bc0867,1.6726601,5.819526,-0.73586476,Interneurons,Int_Sst_2,14
x2_52_0_2_bc0868,1.5762672,13.616504,3.0445523,Astrocytes,Astro,1
x2_52_0_2_bc0869,11.098052,2.258024,0.87199414,Microglia,Micro_2,0
x2_52_0_2_bc0870,11.109369,3.2228148,0.69223225,Microglia,Micro_2,0
x2_52_0_2_bc0871,-1.0818834,12.969336,2.6949794,Astrocytes,Astro,1
x2_52_0_2_bc0872,-0.9479632,13.344424,3.4937408,Astrocytes,Astro,1
x2_52_0_2_bc0873,5.7109947,3.026432,8.374334,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0874,-0.20545463,12.66281,2.4698222,Astrocytes,Astro,1
x2_52_0_2_bc0875,-0.17112191,11.940071,3.3775573,Astrocytes,Astro,1
x2_52_0_2_bc0876,9.582954,3.009793,0.6293943,Microglia,Micro_2,0
x2_52_0_2_bc0877,2.053974,0.5783672,11.512661,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0878,5.427059,2.9588904,9.029668,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0879,0.24427426,0.7440387,10.627917,nan,nan,2
x2_52_0_2_bc0880,-0.5802225,5.003225,6.639846,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0881,-1.4964802,12.964513,3.7997365,Astrocytes,Astro,1
x2_52_0_2_bc0882,10.345334,2.2792022,1.190326,Microglia,Micro_2,0
x2_52_0_2_bc0883,10.597607,2.345682,1.4193318,Microglia,Micro_2,0
x2_52_0_2_bc0884,1.5415592,-1.1403147,10.4591,Oligodendrocytes,Olig_4,13
x2_52_0_2_bc0885,-0.76005924,5.5161552,5.173783,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0886,9.448189,3.2991655,2.3615575,nan,nan,0
x2_52_0_2_bc0887,5.8749795,3.1568515,8.597219,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0888,1.5656986,4.924998,9.357355,nan,nan,16
x2_52_0_2_bc0889,9.75615,2.9213698,1.6046442,Microglia,Micro_2,0
x2_52_0_2_bc0891,6.702058,5.517317,2.5781662,nan,nan,29
x2_52_0_2_bc0892,1.6149429,13.239205,3.5822031,Astrocytes,Astro,1
x2_52_0_2_bc0893,9.71309,2.2010534,1.8060513,Microglia,Micro_2,0
x2_52_0_2_bc0894,10.681725,3.4291382,0.71288055,Microglia,Micro_2,0
x2_52_0_2_bc0895,-0.31973538,13.733189,4.106541,Astrocytes,Astro,1
x2_52_0_2_bc0896,0.9906708,5.591173,4.3107862,nan,nan,18
x2_52_0_2_bc0897,1.6251501,6.0277295,4.935811,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0898,0.07791683,13.468457,4.5652122,Astrocytes,Astro,1
x2_52_0_2_bc0899,1.2102014,-1.2024822,-0.39757344,nan,nan,3
x2_52_0_2_bc0900,-1.0482402,11.746389,2.9623027,Astrocytes,Astro,1
x2_52_0_2_bc0901,-2.4659293,10.319555,3.1529427,Astrocytes,Astro,21
x2_52_0_2_bc0902,5.493252,3.3109846,8.746082,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0903,-0.37709782,12.7125025,4.1646476,Astrocytes,Astro,1
x2_52_0_2_bc0904,11.536436,3.4585872,1.4894276,Microglia,Micro_2,0
x2_52_0_2_bc0905,-0.4117036,12.955674,3.6191454,Astrocytes,Astro,1
x2_52_0_2_bc0906,-0.81338364,12.422685,2.6783388,Astrocytes,Astro,1
x2_52_0_2_bc0907,-0.12934762,5.216811,6.3343377,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0908,-0.083004996,13.600987,3.3446066,Astrocytes,Astro,1
x2_52_0_2_bc0909,5.4032564,3.1184692,8.481407,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0910,10.817098,3.8298488,2.305047,Microglia,Micro_2,0
x2_52_0_2_bc0911,-0.24771625,12.688823,1.9332378,Astrocytes,Astro,1
x2_52_0_2_bc0912,-0.97725177,9.797118,11.2891,nan,nan,26
x2_52_0_2_bc0913,-1.5437996,1.0769112,-2.6060073,Excitatory,ExcL6,5
x2_52_0_2_bc0914,0.40681952,13.298468,3.5322363,Astrocytes,Astro,1
x2_52_0_2_bc0915,1.6327614,0.35378173,10.418544,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0916,9.997578,3.4679842,2.221131,Microglia,Micro_2,0
x2_52_0_2_bc0917,-0.11045208,12.790492,3.4943416,Astrocytes,Astro,1
x2_52_0_2_bc0918,-0.34949848,5.526724,6.9137416,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0919,7.4189453,6.682211,9.128886,Macrophages,Macrophage,22
x2_52_0_2_bc0920,10.488034,2.4361172,1.8882618,Microglia,Micro_2,0
x2_52_0_2_bc0922,11.58061,2.6875522,1.9491307,Microglia,Micro_2,0
x2_52_0_2_bc0923,0.88797176,5.7134414,5.502963,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0924,-0.9864664,0.4044526,10.542658,Oligodendrocytes,Olig_3,17
x2_52_0_2_bc0925,-0.4823963,-1.5506495,-0.40734026,nan,nan,8
x2_52_0_2_bc0926,0.7010479,6.013771,5.3108106,Endothelial_SmoothMuscle,SM_2,18
x2_52_0_2_bc0927,10.634416,2.035027,2.9422374,Microglia,Micro_2,0
x2_52_0_2_bc0928,-0.73105806,-1.107126,-0.7887645,nan,nan,11
x2_52_0_2_bc0929,-0.86600447,13.772656,3.387689,Astrocytes,Astro,1
x2_52_0_2_bc0930,1.5817702,0.08688495,10.361515,nan,nan,2
x2_52_0_2_bc0931,1.7587175,5.3801956,-1.0676461,Interneurons,Int_Npy,14
x2_52_0_2_bc0932,1.1163267,13.303136,3.8460286,Astrocytes,Astro,1
x2_52_0_2_bc0933,1.6396894,0.52176744,10.434591,nan,nan,2
x2_52_0_2_bc0934,10.405244,2.7373724,2.2986789,Microglia,Micro_2,0
x2_52_0_2_bc0935,-0.37220705,2.0882788,-1.5912365,Excitatory,ExcL6,5
x2_52_0_2_bc0936,0.3845896,5.3168354,4.3575006,nan,nan,18
x2_52_0_2_bc0937,-0.20354035,5.273245,6.199866,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0938,-0.27274007,12.964615,2.6312163,Astrocytes,Astro,1
x2_52_0_2_bc0939,5.479588,2.9629903,8.330358,Oligodendrocytes,OPC_1,10
x2_52_0_2_bc0940,10.974867,1.5257026,1.564814,Microglia,Micro_2,0
x2_52_0_2_bc0941,0.5113294,13.159919,2.6914856,nan,nan,1
x2_52_0_2_bc0942,-0.82484305,4.5115256,5.3245974,nan,nan,4
x2_52_0_2_bc0943,0.79691803,12.977674,2.8928976,Astrocytes,Astro,1
x2_52_0_2_bc0944,-0.8771953,12.515457,2.4262292,Astrocytes,Astro,1
x2_52_0_2_bc0945,11.363907,2.99583,1.1448066,Microglia,Micro_2,0
x2_52_0_2_bc0946,9.613522,3.0539932,1.7038734,nan,nan,0
x2_52_0_2_bc0947,-0.39196113,12.5973425,3.564597,Astrocytes,Astro,1
x2_52_0_2_bc0948,2.080074,0.28767782,10.95731,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0949,10.822134,2.300163,2.4750135,Microglia,Micro_2,0
x2_52_0_2_bc0950,9.958652,2.36803,0.5574269,nan,nan,0
x2_52_0_2_bc0951,-0.25036603,0.4789814,10.77022,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0952,0.94553053,12.914266,2.744085,Astrocytes,Astro,1
x2_52_0_2_bc0953,1.1048139,13.193686,4.2398143,Astrocytes,Astro,1
x2_52_0_2_bc0954,1.5477048,6.0071235,4.4954233,nan,nan,18
x2_52_0_2_bc0955,-0.26265955,0.50110227,10.305648,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0956,1.0916811,-4.651537,8.156754,Oligodendrocytes,Olig_1,12
x2_52_0_2_bc0957,10.169157,1.2460295,2.3121157,Microglia,Micro_2,0
x2_52_0_2_bc0958,11.433212,2.1259644,0.76310116,Microglia,Micro_2,0
x2_52_0_2_bc0959,0.9171977,-0.03549193,10.518254,Oligodendrocytes,Olig_4,2
x2_52_0_2_bc0960,-0.2935663,14.123978,3.9746554,Astrocytes,Astro,1
x2_52_0_2_bc0961,10.489007,2.213341,0.16307117,Microglia,Micro_2,0
x2_52_0_2_bc0962,0.7526081,13.336601,3.1930575,Astrocytes,Astro,1
x2_52_0_2_bc0963,10.007407,2.565707,1.6208906,Microglia,Micro_2,0
x2_52_0_2_bc0964,-0.5410094,5.280674,6.712215,Endothelial_SmoothMuscle,Endo_1,4
x2_52_0_2_bc0965,9.811004,3.2491333,1.083168,nan,nan,0
x2_52_0_2_bc0967,0.5163994,13.018391,2.1817832,Astrocytes,Astro,1
x2_52_0_2_bc0969,0.61911815,13.198452,3.5651174,Astrocytes,Astro,1
